Customer ID,Recency,Frequency,Monetary,AvgTimeBetweenOrders,WeekendPurchaseRatio,PreviousOrderAmount
17014,8,3,583.43,0.8028169014084507,0.0,7.794788732394367
17015,29,3,1838.61,0.7323943661971831,0.0,8.550563380281691
17016,577,1,552.4,0.0,0.0,13.76125
17017,3,29,12576.99,1.9177718832891246,0.0291005291005291,33.2015649867374
17018,41,6,2287.7,19.22222222222222,0.40540540540540543,61.580555555555556
17019,11,11,3602.29,1.1246105919003115,0.0,5.606448598130841
17020,542,2,935.62,1.5294117647058822,0.0,13.509117647058824
17021,442,6,1182.22,3.0638297872340425,0.3541666666666667,23.835531914893618
17022,31,2,260.0,26.733333333333334,0.5625,16.653333333333332
17023,417,3,800.18,5.8125,0.0,16.457916666666666
17024,45,3,95.85,55.5,0.0,28.125
17025,61,5,1349.67,16.11111111111111,0.0,34.990833333333335
17026,185,3,175.83,57.75,0.6,13.5375
17027,79,9,1310.63,3.6610169491525424,0.11797752808988764,7.390564971751413
17028,581,3,1593.83,1.4787234042553192,0.0,16.77531914893617
17029,111,7,2137.3,19.678571428571427,0.13793103448275862,63.54642857142857
17030,64,1,146.87,0.0,0.0,14.007
17031,12,6,2773.85,11.571428571428571,0.0,56.272448979591836
17032,548,8,2984.32,0.7584745762711864,0.0,12.581864406779662
17033,86,4,1332.79,7.948717948717949,0.3,33.72794871794872
17034,16,5,1276.42,8.68421052631579,0.0,22.130175438596492
17035,246,4,613.59,15.28125,0.0,18.5559375
17036,383,1,176.9,0.0,1.0,14.272727272727273
17037,88,1,1267.32,0.0,0.0,16.82189189189189
17038,30,2,743.17,6.193548387096774,0.0,11.885806451612902
17039,604,1,1954.99,0.0,0.0,45.11604651162791
17040,138,2,463.25,27.466666666666665,0.0,30.219333333333335
17041,27,6,1655.2,4.568,0.6349206349206349,13.1096
17042,3,5,1036.58,2.5208333333333335,0.0,10.691458333333335
17043,32,8,2593.65,3.505050505050505,0.0,12.927525252525253
17044,25,12,11962.3,4.743243243243243,0.0,80.31067567567567
17045,113,5,827.68,6.038461538461538,0.16981132075471697,15.576538461538462
17046,157,5,1906.07,5.5,0.0,21.96702380952381
17047,85,6,2289.23,4.567375886524823,0.0,16.169290780141843
17048,118,7,2071.68,5.7,0.04950495049504951,20.0928
17049,3,19,9942.53,1.1382405745062836,0.03763440860215054,17.823213644524238
17050,96,11,4648.59,1.6695402298850575,0.9570200573065902,13.310603448275863
17051,194,4,706.49,2.8051948051948052,1.0,4.532402597402598
17052,28,1,399.09,0.0,0.0,4.819390243902439
17053,131,1,498.48,0.0,0.0,38.565
17054,28,5,1356.33,2.6219512195121952,0.0,16.419268292682926
17055,446,1,232.85,0.0,0.0,9.236
17056,738,1,128.6,0.0,0.0,6.457142857142857
17057,596,1,294.74,0.0,0.0,5.893673469387756
17058,82,3,1179.89,2.5737704918032787,0.0,18.85311475409836
17059,30,9,4864.57,0.9,0.33980582524271846,6.714680555555555
17060,266,1,234.24,0.0,0.0,54.81
17061,74,11,5232.23,1.5714285714285714,0.1111111111111111,53.18704081632653
17062,314,6,889.75,1.025,0.7933884297520661,7.379583333333333
17063,21,13,3638.53,3.4950980392156863,0.0975609756097561,17.733970588235294
17064,59,3,855.45,4.45,0.36065573770491804,14.0075
17065,638,2,194.7,0.0,0.0,17.099999999999998
17066,726,1,228.34,0.0,1.0,13.32
17067,725,3,454.54,0.5,0.0,36.62833333333334
17068,12,47,8987.68,0.5909547738693467,0.18373493975903615,9.016261306532664
17069,28,14,5517.23,2.4840989399293285,0.1056338028169014,19.459893992932862
17070,114,2,437.42,2.9019607843137254,0.0,4.239901960784314
17071,28,13,3793.71,3.0904761904761906,0.23696682464454977,17.945285714285717
17072,625,1,273.35,0.0,0.0,13.1725
17073,18,4,1446.09,0.5260115606936416,0.3103448275862069,8.33635838150289
17074,563,1,203.05,0.0,0.0,63.75
17075,18,10,2236.63,3.5505050505050506,0.0,11.232474747474749
17076,36,6,1242.75,14.204081632653061,0.0,25.008367346938773
17077,578,1,306.0,,0.0,
17078,36,2,378.2,0.0,0.0,13.71851851851852
17079,78,1,118.8,0.0,0.0,59.400000000000006
17080,22,7,957.53,15.65625,0.0,28.6853125
17081,25,6,949.39,3.0388349514563107,0.15458937198067632,4.5749514563106795
17082,33,6,4732.03,4.076923076923077,0.3352941176470588,27.89544378698225
17083,109,9,4049.79,4.87719298245614,0.0,35.37885964912281
17084,35,3,5001.21,1.2892857142857144,0.0,17.80967857142857
17085,123,28,7847.67,0.6064908722109533,0.795339412360689,7.94920892494929
17086,7,6,2050.08,0.5789473684210527,0.0,21.446736842105263
17087,738,1,221.53,0.0,0.0,18.284545454545455
17088,28,4,1991.01,1.9649122807017543,0.0,17.37552631578947
17089,386,1,128.45,0.0,0.0,37.86666666666667
17090,4,13,3080.18,5.606741573033708,0.0,33.46269662921349
17091,3,19,7495.75,1.5704845814977975,0.0,16.473017621145374
17092,50,11,5511.41,1.5933503836317136,0.0,14.068823529411764
17093,593,1,235.88,0.0,0.0,18.24
17094,322,2,402.2,5.9411764705882355,0.0,23.058823529411764
17095,23,7,2572.25,5.147058823529412,0.3795620437956204,18.76066176470588
17096,15,11,3697.93,2.622549019607843,0.25365853658536586,18.053823529411765
17097,2,9,1143.36,1.6015037593984962,0.00749063670411985,4.287481203007519
17098,382,3,591.07,9.352941176470589,0.0,33.8335294117647
17099,533,1,582.17,0.0,0.0,14.600512820512819
17100,18,2,971.74,0.0,0.0,14.9178125
17101,10,7,2507.05,7.458333333333333,0.0,33.82013888888889
17102,262,1,25.5,,0.0,
17103,722,1,424.3,0.0,0.0,13.261290322580644
17104,424,1,474.03,0.0,0.0,24.135
17105,159,2,665.78,1.651685393258427,1.0,7.41438202247191
17106,389,1,481.58,0.0,0.0,9.5302
17107,33,10,16052.72,0.9551569506726457,0.7925373134328358,23.889267563527653
17108,664,1,174.95,0.0,1.0,20.275
17109,29,8,1291.71,3.369565217391304,0.0,9.142826086956521
17110,165,3,499.9,9.25,0.0,10.0
17111,47,2,459.58,8.042553191489361,1.0,9.689787234042553
17112,503,1,197.57,0.0,1.0,4.210217391304348
17113,574,6,2305.59,0.7707006369426752,0.5379746835443038,14.306942675159236
17114,6,8,801.12,2.6721311475409837,0.7154471544715447,6.532131147540984
17115,8,7,2761.49,6.084033613445378,0.125,22.9536974789916
17116,648,1,389.78,0.0,0.0,8.401739130434782
17117,288,1,116.2,0.0,0.0,13.7
17118,318,1,157.02,0.0,0.0,15.746666666666666
17119,3,2,606.91,1.6470588235294117,0.0,17.55735294117647
17120,233,1,307.46,0.0,0.0,17.115294117647057
17121,403,1,314.74,0.0,0.0,27.576363636363638
17122,119,4,570.5,13.068965517241379,0.0,19.062068965517245
17123,162,3,977.17,9.761904761904763,0.7906976744186046,21.323095238095238
17124,185,1,294.24,0.0,0.0,9.766333333333334
17125,50,1,230.5,0.0,0.0,6.227941176470588
17126,152,9,2016.43,0.7027027027027027,0.7348314606741573,4.5406306306306305
17127,429,5,1155.03,8.444444444444445,0.13513513513513514,27.83416666666667
17128,335,1,157.09,0.0,1.0,11.299230769230771
17129,520,1,31.85,0.0,0.0,17.0
17131,5,5,2463.17,0.518796992481203,1.0,18.44112781954887
17132,452,2,1220.91,0.5142857142857142,0.5774647887323944,17.414428571428573
17133,16,12,14622.33,11.036363636363637,0.3392857142857143,264.5950909090909
17134,107,3,625.3,9.542857142857143,0.5277777777777778,17.297142857142855
17135,16,10,1722.18,3.936619718309859,0.5384615384615384,12.075211267605635
17136,662,1,231.68,0.0,0.0,16.75076923076923
17137,416,6,1099.81,1.5602409638554218,0.7245508982035929,6.41210843373494
17138,276,7,4417.27,1.5450980392156863,0.0,17.268117647058823
17139,16,25,19566.76,0.8351920693928129,0.04950495049504951,24.22175960346964
17140,247,1,454.12,0.0,0.0,16.12470588235294
17141,418,4,727.58,1.6521739130434783,1.0,4.513850931677019
17142,239,4,1275.25,5.045454545454546,0.6179775280898876,14.225568181818181
17143,417,2,880.97,0.8828828828828829,0.0,7.83036036036036
17144,1,2,984.57,1.7659574468085106,0.0,20.586595744680853
17145,513,4,3120.91,0.8100558659217877,0.0,17.352290502793295
17146,106,13,5852.64,1.8766666666666667,0.14950166112956811,19.4558
17147,23,9,3199.95,4.970370370370371,0.0,23.58222222222222
17148,52,1,124.88,0.0,0.0,13.5475
17149,451,1,143.1,0.0,0.0,23.85
17150,377,6,1357.95,3.89010989010989,0.8804347826086957,14.625824175824176
17151,735,1,231.9,0.0,0.0,55.5
17152,195,4,2016.5,15.333333333333334,0.5,127.16666666666667
17153,24,1,213.78,0.0,0.0,15.483076923076924
17154,75,1,329.34,0.0,1.0,14.108181818181817
17155,18,7,892.46,9.958333333333334,0.2191780821917808,12.377777777777776
17156,492,1,591.87,0.0,0.0,15.18078947368421
17157,8,19,5151.9,5.142857142857143,0.11347517730496454,36.621428571428574
17158,32,5,1980.0,5.428571428571429,0.17699115044247787,17.53125
17159,22,5,2099.59,4.813953488372093,0.19230769230769232,16.198682170542636
17160,31,17,10209.16,1.0707692307692307,0.13210445468509985,15.68609230769231
17161,444,1,856.01,0.0,0.0,16.472745098039216
17162,29,10,1715.46,2.6601941747572817,0.16346153846153846,16.50349514563107
17163,22,4,699.78,22.482758620689655,0.0,21.78551724137931
17164,33,7,2467.35,1.6643356643356644,0.0,17.07965034965035
17165,284,6,1794.32,4.4646464646464645,0.0,17.972929292929294
17166,39,2,206.34,15.0,0.0,13.644545454545455
17167,380,3,867.11,0.8205128205128205,0.0,10.986025641025641
17168,499,1,400.2,0.0,0.0,19.384999999999998
17169,58,3,1156.73,7.027027027027027,0.0,15.56337837837838
17170,374,2,178.68,1.5555555555555556,0.0,18.38666666666667
17171,289,2,384.59,15.5,0.0,15.59125
17172,79,3,956.57,17.026315789473685,0.358974358974359,24.241315789473685
17173,5,8,3766.6,1.4588235294117646,0.313953488372093,43.783529411764704
17174,218,1,59.9,0.0,0.0,16.5
17175,44,4,1443.69,4.032258064516129,0.20634920634920634,22.96016129032258
17176,202,3,902.32,11.585365853658537,0.6428571428571429,21.605365853658537
17177,505,1,119.5,0.0,0.0,3.7339285714285713
17178,731,1,432.96,0.0,0.0,14.182
17179,178,6,1507.26,2.43312101910828,0.0,9.568853503184712
17180,56,11,2236.77,1.5664160401002507,0.0,5.601679197994988
17181,57,3,309.85,19.925925925925927,0.0,11.398148148148149
17182,423,2,321.3,59.0,0.0,57.120000000000005
17183,8,6,3347.31,1.3194444444444444,0.4931506849315068,46.14041666666667
17184,569,2,198.41,12.384615384615385,0.0,13.900769230769232
17185,592,3,229.46,0.13953488372093023,0.0,5.074651162790698
17186,47,2,144.0,13.0,0.0,72.0
17187,227,2,467.71,13.590909090909092,0.0,20.355
17188,11,13,4592.93,4.181286549707602,0.09883720930232558,26.800994152046783
17189,106,5,953.63,5.294117647058823,0.0,7.746470588235295
17190,59,7,1726.57,3.0899470899470898,0.0,8.838730158730158
17191,28,15,4310.34,1.4193548387096775,0.0,8.68233870967742
17192,536,1,75.28,0.0,0.0,3.9121052631578945
17193,36,9,2310.04,16.27906976744186,0.0,53.49162790697674
17194,274,3,812.5,4.25,0.5245901639344263,13.375
17195,655,1,562.98,0.0,0.0,18.105999999999998
17196,428,1,327.75,0.0,0.0,3.5521739130434784
17197,30,1,1013.01,0.0,0.0,35.643214285714286
17198,24,3,692.22,3.642105263157895,0.0,6.848631578947368
17199,582,1,135.04,0.0,0.0,16.30857142857143
17200,387,4,356.71,11.0,0.0,14.74
17201,54,4,1143.1,3.6,0.2222222222222222,6.702058823529411
17202,421,1,160.65,0.0,0.0,15.664285714285715
17203,36,10,5564.09,1.35,0.0,21.284961538461538
17204,175,9,5504.69,2.096590909090909,0.03954802259887006,31.191420454545458
17205,54,3,999.35,15.0,0.0,28.474999999999998
17206,53,1,204.24,0.0,0.0,31.540000000000003
17207,652,1,292.62,0.0,0.0,4.78677966101695
17208,396,1,111.15,0.0,0.0,4.9386363636363635
17209,649,3,595.7,2.3513513513513513,0.8421052631578947,15.781081081081084
17210,393,1,251.72,0.0,0.0,4.7282692307692304
17211,27,13,3773.35,2.0233236151603498,0.8313953488372093,10.988775510204082
17212,253,3,794.41,8.321428571428571,0.0,26.743214285714284
17213,40,13,4869.4,2.5622641509433963,0.3007518796992481,18.262339622641512
17214,60,6,1059.12,2.96,0.18811881188118812,10.4332
17215,464,1,186.15,0.0,0.0,15.64
17216,554,1,63.6,0.0,0.0,4.4875
17217,234,2,210.1,14.807692307692308,0.0,8.0
17218,4,18,3891.39,1.4276595744680851,0.36942675159235666,8.26168085106383
17219,32,2,259.13,7.836734693877551,0.0,5.245918367346939
17220,24,21,4457.31,0.9806259314456036,0.0,6.626020864381521
17221,7,5,976.62,4.861788617886178,0.47580645161290325,7.906178861788618
17222,65,6,1579.51,5.693693693693693,0.16071428571428573,14.021531531531533
17223,310,3,558.04,0.9411764705882353,0.0,8.160882352941178
17224,501,1,100.86,0.0,0.0,12.951428571428574
17225,582,1,131.15,0.0,0.0,30.8375
17226,309,3,895.47,6.137931034482759,0.0,15.180517241379311
17227,19,12,1878.93,5.920353982300885,0.0,16.616637168141594
17228,16,13,2820.03,1.8895705521472392,0.0672782874617737,8.607331288343557
17229,96,2,318.76,1.0,0.3191489361702128,6.477391304347826
17230,264,18,9388.49,2.138888888888889,0.18433179723502305,43.36800925925926
17231,12,25,7064.8,0.59,0.23480432972522897,5.876458333333333
17232,3,2,417.77,0.3235294117647059,0.0,12.226176470588236
17233,35,3,560.86,12.087719298245615,0.0,9.401052631578947
17234,183,1,149.89,0.0,0.0,11.142307692307693
17235,25,8,1562.98,5.965909090909091,0.0,17.670795454545456
17236,13,12,1929.26,3.9808917197452227,0.4177215189873418,12.180318471337579
17237,11,4,994.13,4.743589743589744,0.0,12.42525641025641
17238,3,32,7331.67,0.6353251318101933,0.0,6.438936731107206
17239,313,4,1189.45,6.870967741935484,0.21875,36.83064516129032
17240,596,1,130.6,0.0,0.0,16.666666666666668
17241,385,12,2736.64,1.6035502958579881,0.0,16.134260355029586
17242,108,5,2889.28,6.927710843373494,0.5,34.2033734939759
17243,1,69,20203.58,0.6585820895522388,0.4902143522833178,18.815839552238806
17244,53,5,1826.04,5.714285714285714,0.7416666666666667,15.207058823529412
17245,205,2,371.63,20.166666666666668,0.0,14.847083333333336
17246,547,2,38.92,38.2,0.0,5.794
17247,15,1,280.09,0.0,0.0,5.230188679245283
17248,120,2,500.54,3.504854368932039,0.33653846153846156,4.463495145631068
17249,429,1,68.03,0.0,0.0,2.58
17250,4,2,381.97,4.672727272727273,0.0,6.933090909090909
17251,363,3,798.98,4.701298701298701,0.47435897435897434,10.295194805194805
17252,117,2,348.91,0.8117647058823529,0.0,3.9648235294117646
17253,18,1,178.26,0.0,0.0,9.900588235294117
17254,5,3,469.48,2.712328767123288,0.0,3.183150684931507
17255,41,4,781.7,2.2320441988950277,1.0,4.271823204419889
17256,107,5,498.93,16.366666666666667,0.4838709677419355,16.281
17257,436,2,189.78,0.0,0.0,13.546153846153846
17258,397,2,417.3,4.962962962962963,0.0,7.61851851851852
17259,148,6,1452.39,2.2052401746724892,0.0,6.293187772925765
17260,411,1,120.95,0.0,1.0,19.69
17261,510,1,221.59,0.0,1.0,5.246190476190476
17262,52,11,2488.76,37.166666666666664,0.0,129.98666666666668
17263,208,1,63.44,0.0,1.0,2.7881818181818185
17264,424,1,268.28,0.0,0.0,3.6216438356164384
17265,139,2,550.01,0.33884297520661155,1.0,4.46495867768595
17266,2,5,501.72,5.389830508474576,0.0,4.235338983050847
17267,127,2,317.2,0.0,0.0,8.627777777777778
17268,108,11,1733.89,21.413793103448278,0.03333333333333333,49.46103448275862
17269,386,1,491.81,0.0,0.0,3.7605645161290324
17270,469,2,601.45,5.574468085106383,0.0,12.362765957446808
17271,736,1,204.3,0.0,0.0,4.078723404255319
17272,42,4,2148.63,1.9469026548672566,0.0,18.653362831858406
17273,424,1,141.12,0.0,0.0,11.22
17274,35,2,573.22,4.7368421052631575,0.0,7.412105263157895
17275,383,1,114.1,0.0,1.0,4.279545454545455
17276,402,1,502.49,0.0,0.0,9.51326923076923
17277,228,2,1065.35,1.3970588235294117,0.0,15.493382352941175
17278,241,2,271.24,20.1875,0.11764705882352941,15.84625
17279,58,1,187.83,0.0,0.0,20.36
17280,438,1,118.86,0.0,0.0,17.172
17281,374,6,797.85,59.2,0.0,145.41
17282,130,5,2308.54,2.0492610837438425,0.4117647058823529,11.046995073891626
17283,379,1,188.46,0.0,0.0,9.907857142857143
17284,60,8,2788.06,1.0268817204301075,0.02680965147453083,7.485913978494623
17285,628,2,407.94,0.7906976744186046,1.0,9.349767441860466
17286,22,3,389.18,4.247191011235955,0.0,4.181797752808989
17287,26,21,3826.86,1.5194805194805194,0.1468682505399568,8.280108225108226
17288,9,11,2468.43,1.32404181184669,0.8645833333333334,8.495435540069687
17289,32,9,2041.8,2.2830188679245285,0.518796992481203,7.6737735849056605
17290,4,8,1487.96,3.687179487179487,0.015306122448979591,7.5882564102564105
17291,308,1,550.8,,0.0,
17292,472,2,271.75,7.642857142857143,0.4,17.27857142857143
17293,8,17,3750.63,3.0,0.0,15.454291666666668
17294,669,2,467.79,0.0,0.0,29.18375
17295,29,3,547.0,0.5223880597014925,0.0,8.114925373134328
17296,730,1,338.13,0.0,0.0,10.2478125
17297,17,1,128.18,0.0,0.0,2.636041666666667
17298,101,5,954.26,7.926470588235294,0.057971014492753624,14.00529411764706
17299,12,6,993.23,4.160714285714286,0.9026548672566371,8.644910714285714
17300,391,2,393.64,2.0930232558139537,1.0,8.910232558139535
17301,21,2,294.39,5.383928571428571,0.0,2.599017857142857
17302,15,5,1135.63,3.7051282051282053,0.3037974683544304,14.232435897435899
17303,361,1,250.04,0.0,0.0,4.645
17304,534,1,111.5,0.0,0.0,20.45
17305,649,1,2135.46,0.0,0.0,192.5575
17306,11,21,9782.35,5.422535211267606,0.0,136.71478873239437
17307,395,11,3999.89,6.170212765957447,0.0,81.27425531914895
17308,393,2,4511.76,9.833333333333334,0.0,647.5600000000001
17309,95,3,320.39,16.485714285714284,0.0,8.794
17310,387,2,1025.1,147.0,0.0,765.0
17311,78,6,3566.56,4.7063492063492065,0.0,28.266031746031747
17312,139,3,644.3,1.5384615384615385,0.7857142857142857,30.73076923076923
17313,31,1,2328.84,0.0,0.0,99.88434782608697
17314,25,17,4904.43,2.76078431372549,0.04296875,19.097176470588234
17315,2,43,9599.58,0.5589812332439679,0.049531459170013385,12.8285254691689
17316,420,1,124.45,0.0,0.0,3.573529411764706
17317,46,3,2600.34,5.25,0.7777777777777778,320.27250000000004
17318,725,1,157.33,0.0,0.0,9.598749999999999
17319,669,1,29.1,0.0,0.0,12.6
17320,100,6,2444.85,3.8609271523178808,0.17105263157894737,16.169205298013246
17321,8,6,1665.21,2.1,0.0,6.014666666666667
17322,376,5,922.59,2.039772727272727,0.3728813559322034,5.230056818181819
17323,15,12,1551.04,2.0575757575757576,0.6827794561933535,4.685121212121212
17324,18,12,2171.07,4.854166666666667,0.0,14.889097222222224
17325,280,3,609.57,9.473684210526315,0.0,15.607105263157893
17326,408,2,312.35,1.423529411764706,0.0,3.628823529411765
17327,410,2,152.35,50.666666666666664,0.0,16.78333333333333
17328,673,1,104.7,0.0,0.0,5.94
17329,14,5,998.53,6.990291262135922,0.0,9.611941747572816
17330,23,4,423.8,89.0,0.125,46.4
17331,124,1,175.2,,0.0,
17332,528,5,838.27,1.3404255319148937,0.7368421052631579,8.357127659574468
17333,86,1,494.25,0.0,0.0,17.75
17334,302,3,635.15,3.433333333333333,0.0,20.82166666666667
17335,384,2,497.04,8.571428571428571,1.0,13.866857142857143
17336,472,1,81.12,,0.0,
17337,151,4,1981.06,0.3019230769230769,0.29174664107485604,3.7520384615384614
17338,17,17,11889.33,0.47162576687116564,0.0,9.10853527607362
17339,94,3,302.36,46.0,0.1,32.04888888888889
17340,30,18,19617.95,0.9261447562776958,0.1873156342182891,28.866100443131465
17341,157,5,1272.21,1.7522935779816513,0.0,5.769311926605504
17342,380,4,1227.54,8.470588235294118,0.0,34.30411764705883
17343,355,6,1259.94,4.7974683544303796,0.6625,15.734050632911392
17344,46,2,457.36,10.333333333333334,0.0,6.8115151515151515
17345,15,10,1586.63,3.4663461538461537,0.0,7.618028846153846
17346,4,26,4998.61,0.6355748373101953,0.11592632719393282,5.41937093275488
17347,86,1,228.96,,0.0,
17348,15,9,2442.29,1.407239819004525,0.0,5.517058823529411
17349,179,5,772.41,5.345238095238095,0.0,9.145357142857144
17350,8,7,1893.7,4.683098591549296,0.0,13.160147887323944
17351,36,12,1988.23,10.117647058823529,0.014492753623188406,29.214411764705883
17352,696,1,36.25,0.0,0.0,7.15
17353,129,4,3242.0,38.0,0.0,232.65384615384616
17354,51,4,3133.96,3.77,0.0,31.2346
17355,386,1,273.31,0.0,0.0,7.9109375
17356,312,5,946.47,4.411764705882353,0.0,10.987882352941178
17357,24,2,384.39,0.0,0.0,8.802093023255814
17358,303,5,861.01,2.406896551724138,0.7945205479452054,5.924551724137931
17359,11,2,284.46,17.18918918918919,0.0,7.575675675675676
17360,17,6,1200.51,1.8201754385964912,0.0,5.256184210526317
17361,49,5,871.79,11.178571428571429,0.0,15.340000000000002
17362,239,7,1024.04,3.2167832167832167,0.0,6.90972027972028
17363,395,3,920.46,0.17647058823529413,0.0,22.572352941176472
17364,1,28,11972.92,0.7951273532668881,0.048672566371681415,13.226378737541529
17365,13,15,8184.49,0.8284993694829761,0.06675062972292191,10.306733921815889
17366,432,2,1077.24,0.17692307692307693,0.4351145038167939,7.8653076923076926
17367,238,1,167.55,0.0,0.0,5.209375
17368,23,14,2758.29,3.088888888888889,0.168141592920354,12.251733333333332
17369,456,1,979.2,,0.0,
17370,73,4,446.18,3.0,0.0,13.411875
17371,17,6,655.37,4.986013986013986,0.0,4.479160839160839
17372,41,28,4347.31,1.054095826893354,0.6496913580246914,6.707588871715611
17373,40,7,1167.5,6.733333333333333,0.45054945054945056,12.642222222222221
17374,219,3,727.11,4.2682926829268295,0.0,17.34658536585366
17375,199,4,660.55,2.7176470588235295,0.0,7.746705882352941
17376,71,4,453.64,8.333333333333334,0.16363636363636364,8.261851851851851
17377,24,78,17644.27,0.3950905902980713,0.1302570093457944,10.3037463471654
17378,374,1,10.95,,0.0,
17379,11,1,389.72,0.0,0.0,4.975584415584415
17380,434,3,645.0,11.0,0.0,61.0
17381,9,38,36398.65,3.228395061728395,0.06134969325153374,223.723024691358
17382,65,8,902.28,29.529411764705884,0.0,52.19294117647058
17383,4,2,304.09,8.98,0.0392156862745098,6.062799999999999
17384,19,3,507.55,23.526315789473685,0.85,26.386842105263156
17385,15,1,256.11,0.0,0.0,5.426590909090909
17386,8,7,2812.77,10.135135135135135,0.0,73.95810810810812
17387,20,2,746.81,0.17333333333333334,1.0,9.783466666666667
17388,78,11,2675.37,11.962962962962964,0.2,43.89055555555556
17389,1,61,57215.33,1.6565420560747663,0.08624708624708624,132.43441588785046
17390,421,1,149.3,0.0,0.0,8.936363636363636
17391,164,2,508.8,0.0,0.0,203.52
17392,307,3,585.92,2.072463768115942,0.18571428571428572,8.061159420289856
17393,411,2,381.15,1.6382978723404256,0.5625,7.567021276595745
17394,219,1,203.87,0.0,0.0,65.05666666666666
17395,508,1,97.5,0.0,0.0,37.5
17396,39,14,8409.6,8.652173913043478,0.0,178.79565217391306
17397,22,3,1198.28,2.962406015037594,0.0,8.935187969924813
17398,115,3,653.38,3.7567567567567566,0.0,17.47945945945946
17400,126,8,4623.28,1.267094017094017,0.0,9.862777777777778
17401,541,1,114.85,0.0,0.0,9.977272727272727
17402,5,23,4635.56,4.0,0.4044943820224719,26.10146892655367
17403,36,2,382.87,9.409090909090908,0.0,8.3425
17404,4,23,47781.12,2.350515463917526,0.0821917808219178,163.37841924398626
17405,1,3,1031.41,1.8271604938271604,0.0,12.60506172839506
17406,333,13,4186.95,1.6582278481012658,0.29411764705882354,16.611603375527427
17407,412,1,552.9,0.0,1.0,23.768181818181816
17408,163,3,316.09,49.857142857142854,0.0,42.31285714285714
17409,185,10,7793.51,5.252427184466019,0.0,74.77388349514563
17410,16,5,1214.72,3.126984126984127,0.34375,18.138412698412697
17411,12,5,1425.38,9.756756756756756,0.3333333333333333,18.994324324324324
17412,3,16,4220.22,3.202643171806167,0.17105263157894737,18.48026431718062
17413,405,2,560.14,18.333333333333332,0.8,60.271111111111104
17414,44,6,2249.52,34.5,0.0,103.476
17415,80,1,507.84,0.0,0.0,37.72615384615385
17416,30,22,17298.45,1.157718120805369,0.0,29.000687919463086
17417,549,1,164.18,0.0,0.0,10.425333333333333
17418,42,3,670.06,8.390243902439025,0.0,16.086829268292686
17419,11,18,6126.25,2.228187919463087,0.0,20.504530201342284
17420,50,6,953.58,7.122448979591836,0.14,19.036326530612243
17421,386,3,1059.41,6.105263157894737,0.0,18.238771929824562
17422,16,11,3594.76,2.519607843137255,0.15609756097560976,17.547843137254905
17423,46,3,1118.95,8.238095238095237,0.0,26.277380952380955
17425,19,2,759.17,0.9761904761904762,0.023255813953488372,16.40404761904762
17426,8,13,8077.77,1.5258215962441315,0.0,18.92105633802817
17427,72,1,100.8,0.0,0.0,30.0
17428,1,45,31466.76,1.0069541029207232,0.02638888888888889,43.5660083449235
17429,128,5,1357.46,3.1808510638297873,0.0,14.262340425531915
17430,33,4,622.57,12.36111111111111,0.0,17.166944444444443
17431,313,1,403.3,0.0,1.0,9.391666666666666
17432,18,9,1728.99,2.619047619047619,0.0,6.325677655677656
17433,88,2,569.96,3.2282608695652173,0.0,6.087065217391304
17434,2,7,2373.82,0.6015037593984962,0.0,17.789624060150377
17435,411,1,331.35,0.0,1.0,22.59642857142857
17436,2,5,534.06,45.5625,0.23529411764705882,32.4225
17437,530,1,369.68,0.0,0.0,7.1123529411764705
17438,254,5,1422.77,5.514285714285714,0.0,19.81957142857143
17439,656,1,325.74,0.0,0.0,42.24857142857143
17440,157,4,323.58,78.2,0.0,58.596000000000004
17441,732,1,293.35,0.0,0.0,13.925
17442,37,15,4620.3,2.1914893617021276,0.045936395759717315,16.348297872340428
17443,220,1,534.24,,0.0,
17444,148,3,2940.04,0.1865671641791045,0.0,17.82910447761194
17446,177,2,120.9,16.625,0.0,13.462499999999999
17447,40,2,541.53,0.8857142857142857,0.2222222222222222,15.115714285714285
17448,497,46,14523.67,0.1229802513464991,0.09417040358744394,13.023940754039497
17449,2,13,4868.15,1.2384219554030875,0.2602739726027397,8.328301886792453
17450,8,51,244784.25,0.9904534606205251,0.0,584.0410739856802
17451,1,7,1721.4,1.0303030303030303,0.0,17.136363636363637
17453,18,2,486.72,2.5555555555555554,0.0,25.94
17454,192,10,1547.94,3.984,0.23015873015873015,12.217120000000001
17455,204,1,131.7,0.0,0.0,15.971428571428572
17456,365,2,975.56,1.5254237288135593,0.0,16.36542372881356
17457,127,14,5984.81,9.507936507936508,0.0,94.78111111111112
17458,15,2,529.58,4.305882352941176,0.0,6.191529411764706
17459,43,2,657.3,0.14545454545454545,0.0,5.839090909090909
17460,94,16,2157.97,4.294117647058823,0.06569343065693431,15.773676470588237
17461,23,3,735.82,0.05714285714285714,0.0,6.913523809523809
17462,60,2,675.69,8.576923076923077,0.0,25.22653846153846
17463,16,7,2535.26,1.8095238095238095,0.28164556962025317,7.982412698412698
17464,158,3,907.14,12.105263157894736,0.0,22.865526315789477
17465,426,7,2542.79,2.1843971631205674,0.18309859154929578,17.9277304964539
17466,10,2,763.28,1.7,0.0,18.689500000000002
17467,395,1,102.6,0.0,0.0,27.566666666666666
17468,10,3,194.8,52.0,0.0,23.542857142857144
17469,16,17,5051.25,2.6353383458646618,0.0,18.911466165413533
