Customer ID,Recency,Frequency,Monetary
16034,196,6,911.32
16035,560,1,217.73
16036,87,4,2556.84
16037,270,5,1509.34
16038,8,3,471.78
16039,424,2,456.4
16040,65,7,2416.9
16041,31,3,3166.4
16042,22,8,2245.32
16043,38,8,1856.59
16044,435,1,340.84
16045,120,8,3434.93
16046,562,1,235.78
16047,682,1,107.14
16048,373,4,818.79
16049,40,6,1852.15
16050,174,3,300.7
16051,682,1,188.44
16052,54,1,362.06
16053,33,6,3634.84
16054,145,4,2111.88
16055,221,1,134.8
16056,45,1,650.75
16057,16,10,3854.85
16058,406,1,62.7
16059,66,12,3053.57
16060,401,3,541.95
16061,431,1,89.65
16062,10,8,2863.45
16063,260,1,335.32
16064,725,1,109.31
16065,365,8,1992.13
16066,17,5,1521.04
16067,563,3,3269.11
16068,594,1,115.73
16069,418,1,457.7
16070,22,2,852.15
16071,45,4,1076.8
16072,288,4,4180.09
16073,297,1,122.4
16074,390,1,252.5
16075,503,2,736.93
16076,3,10,2234.73
16077,626,1,2300.4
16078,284,2,362.99
16079,17,3,1352.0
16080,82,4,602.56
16081,56,8,4278.96
16082,670,1,106.75
16083,101,4,2351.42
16084,299,1,436.18
16085,23,12,2341.03
16086,59,10,2687.73
16087,389,5,1739.92
16088,576,2,1437.43
16089,386,2,263.49
16090,624,1,180.56
16091,155,2,315.06
16092,115,6,1587.94
16093,107,1,17.0
16094,12,11,3695.56
16095,456,1,447.05
16096,264,4,1584.97
16097,240,1,185.05
16098,88,14,4010.7
16099,50,7,1573.2
16100,463,1,582.64
16101,71,4,3229.16
16102,42,3,1842.14
16103,7,22,6191.71
16104,62,9,2774.46
16105,249,5,2386.19
16106,66,1,108.38
16107,18,7,3204.16
16108,85,4,2235.92
16109,219,3,939.48
16110,45,4,1781.59
16111,428,1,549.33
16112,143,4,195.74
16113,183,1,161.38
16114,171,1,135.75
16115,10,12,2553.8
16116,212,1,612.78
16117,190,3,654.4
16118,653,1,4376.25
16119,8,8,1720.81
16120,59,6,2967.51
16121,57,5,1450.04
16122,73,6,895.62
16123,52,1,307.78
16124,317,4,1772.49
16125,367,14,4292.35
16126,29,15,14644.6
16127,39,2,801.31
16128,18,11,3801.05
16129,407,3,1396.05
16130,422,4,987.48
16131,52,12,9957.42
16132,544,2,664.2
16133,4,56,22992.26
16134,22,5,2145.34
16135,263,2,819.45
16136,60,4,946.8
16137,680,1,422.7
16138,379,3,910.35
16139,19,5,1111.15
16140,66,3,1433.46
16141,88,2,955.94
16142,250,1,535.34
16143,3,12,4555.08
16144,247,1,175.2
16145,9,19,6805.44
16146,157,4,946.38
16147,134,5,2398.91
16148,296,2,386.62
16149,5,3,422.22
16150,43,10,4002.17
16152,269,1,1829.04
16153,50,11,5133.49
16155,382,5,796.9
16156,9,20,6188.18
16157,16,3,656.69
16158,522,9,628.32
16159,282,4,1232.79
16160,65,2,1025.44
16161,2,43,12580.06
16162,252,1,37.4
16163,232,6,2407.98
16164,17,3,822.48
16165,505,1,79.9
16166,428,2,435.83
16167,414,5,1386.12
16168,11,66,10360.67
16169,8,4,1822.97
16170,51,20,6869.0
16171,59,1,73.2
16172,95,8,1884.55
16173,16,6,1418.32
16174,126,7,2246.75
16175,94,7,1836.44
16176,421,4,2052.69
16177,50,8,2247.31
16178,138,2,612.6
16179,61,1,215.83
16180,100,13,16249.87
16181,73,1,305.54
16182,72,9,9971.65
16183,67,4,1077.81
16184,64,6,1158.79
16185,17,3,644.72
16186,23,26,8718.43
16187,32,15,6911.44
16188,45,5,1087.66
16189,16,2,215.48
16190,40,8,2723.55
16191,3,24,15677.82
16192,736,1,351.3
16193,237,2,630.43
16194,375,1,308.6
16195,723,1,323.25
16196,489,1,93.3
16197,469,9,2016.71
16198,75,2,1030.04
16199,392,7,942.75
16200,4,12,5608.1
16201,3,5,2112.12
16202,361,9,2501.99
16203,59,6,943.84
16204,23,3,918.71
16205,31,7,1820.11
16206,55,13,2589.87
16207,25,1,394.38
16208,45,10,3440.45
16209,89,9,4146.78
16210,2,35,33750.97
16211,89,3,1090.59
16212,19,4,1293.71
16213,79,1,159.0
16214,171,4,2038.25
16215,81,1,242.35
16216,267,1,914.93
16217,235,2,304.25
16218,30,13,3968.67
16219,501,1,40.8
16221,37,9,2019.92
16222,318,2,1272.05
16223,375,2,1087.05
16224,57,5,1616.54
16225,45,15,2859.31
16226,203,5,672.17
16227,225,3,1027.22
16228,385,3,885.71
16229,87,6,2867.86
16230,190,2,542.03
16231,379,4,1074.47
16232,44,7,2712.97
16233,71,9,1818.31
16234,476,3,333.18
16235,41,9,2053.71
16236,78,1,432.2
16237,437,1,136.65
16238,423,1,63.66
16239,57,6,1492.2
16240,24,2,3718.8
16241,10,16,3992.86
16242,8,14,7404.65
16243,34,2,409.1
16244,212,2,1522.75
16245,24,3,1413.66
16246,460,2,821.35
16247,170,1,114.56
16248,62,1,152.94
16249,53,5,1800.07
16250,261,3,565.24
16251,512,1,128.31
16252,383,1,295.09
16253,67,7,7272.2
16254,378,3,967.44
16255,17,15,4530.0
16256,267,3,1629.37
16257,177,1,46.95
16258,45,15,11942.52
16259,410,3,340.94
16260,51,1,1035.45
16261,17,6,1041.16
16262,378,1,755.15
16263,423,1,348.16
16264,438,2,823.53
16265,9,12,6935.17
16266,74,14,1757.95
16267,591,1,186.66
16268,71,2,667.65
16269,438,1,717.57
16270,353,1,1141.24
16271,3,10,3397.82
16272,117,1,411.7
16273,648,2,318.34
16274,373,1,351.75
16275,197,3,2151.11
16276,177,3,2629.39
16277,734,1,188.69
16278,100,3,1117.84
16279,21,9,5698.28
16280,725,1,238.05
16281,72,3,3424.02
16282,340,3,1307.58
16283,6,8,4350.32
16284,31,3,1018.48
16285,646,1,176.9
16286,477,2,328.95
16287,170,5,1006.98
16288,470,1,129.85
16289,462,1,136.31
16290,465,4,1957.7
16291,682,1,117.72
16292,122,5,1253.76
16293,22,15,4279.2
16294,477,1,126.05
16295,10,4,1328.55
16296,626,4,1313.67
16297,269,1,301.9
16298,23,7,1085.7
16299,477,1,193.65
16300,430,3,1367.32
16301,737,1,107.33
16302,127,1,233.22
16303,26,7,7928.27
16304,695,1,381.66
16305,139,1,361.22
16306,214,7,1124.72
16307,429,3,1194.92
16308,38,7,5120.0
16309,106,2,706.57
16310,414,2,460.08
16311,18,2,616.26
16312,432,1,171.15
16313,3,2,274.15
16314,390,3,1491.4
16315,331,2,402.71
16316,64,13,5744.91
16317,120,5,2192.51
16318,35,1,328.15
16319,218,1,404.4
16320,172,6,5628.99
16321,72,7,604.55
16322,1,2,326.75
16323,196,2,353.66
16324,128,3,408.59
16325,47,12,3597.5
16326,6,24,4721.25
16327,14,16,10159.64
16328,563,1,310.83
16329,428,4,1664.92
16330,18,7,625.38
16331,432,6,2037.7
16332,28,11,2000.01
16333,8,22,26626.8
16334,492,1,263.73
16335,552,7,2753.52
16336,421,4,3517.69
16337,37,1,151.05
16338,157,1,214.8
16339,284,1,94.05
16340,107,3,1496.24
16341,25,7,3850.79
16342,75,4,322.41
16343,16,3,614.12
16344,158,4,842.42
16345,44,2,1178.79
16346,385,1,224.51
16347,11,11,3442.96
16348,32,8,1744.42
16349,291,1,53.5
16350,21,9,2253.89
16351,333,13,3330.03
16352,18,2,494.44
16353,4,38,9795.46
16354,63,5,1119.46
16355,375,1,416.35
16356,198,6,415.87
16357,33,4,868.37
16358,1,5,2919.65
16359,7,16,2697.75
16360,5,6,3450.41
16361,10,4,891.21
16362,32,6,922.16
16363,53,1,109.36
16364,12,2,705.79
16365,18,15,3167.34
16366,19,4,1548.13
16367,37,3,1350.48
16368,2,3,621.44
16369,18,7,2656.56
16370,82,4,1301.91
16371,449,1,157.2
16372,33,5,1290.31
16373,382,2,309.49
16374,66,5,1723.4
16375,470,2,104.0
16376,9,2,974.96
16377,267,2,1308.48
16378,247,3,362.95
16379,4,4,2157.4
16380,61,1,1743.15
16381,396,2,247.85
16382,408,2,353.1
16383,75,7,2896.69
16384,90,4,1358.95
16385,60,5,881.35
16386,29,3,1068.16
16387,323,5,882.46
16388,654,1,186.05
16389,53,4,1382.07
16390,537,3,467.5
16391,401,4,1052.26
16392,270,3,756.7
16393,2,23,5297.77
16394,57,5,1555.34
16395,61,14,3518.41
16396,476,1,137.8
16397,628,1,123.13
16398,154,2,1705.8
16399,19,3,630.22
16400,95,9,3059.85
16401,1,23,6849.15
16402,265,2,293.45
16403,312,1,177.5
16404,70,1,443.05
16405,302,2,167.25
16406,19,3,528.36
16407,13,14,2761.65
16408,591,1,231.93
16409,36,12,5652.74
16410,734,1,130.32
16411,19,4,756.39
16412,54,5,593.19
16413,57,2,522.03
16414,22,5,551.21
16415,44,3,696.76
16416,27,9,2957.88
16417,493,1,35.7
16418,45,5,1028.74
16419,113,8,1463.7
16420,396,1,75.0
16421,376,3,526.27
16422,17,109,61920.87
16423,25,1,346.12
16424,191,2,443.06
16425,302,1,302.7
16426,2,10,1863.76
16427,263,2,241.06
16428,414,3,638.49
16429,106,1,284.55
16430,57,7,1117.94
16431,213,3,623.28
16432,64,1,287.4
16433,28,2,384.52
16434,29,12,2673.69
16435,512,3,1003.07
16436,668,3,319.14
16437,381,2,301.25
16438,6,5,798.35
16439,722,1,310.7
16440,8,6,3856.97
16441,67,5,1019.13
16442,2,5,891.98
16443,521,1,162.24
16444,46,17,3625.88
16445,34,4,583.16
16446,1,2,168472.5
16447,136,3,727.1
16448,198,2,361.12
16449,198,2,707.69
16450,150,3,1505.73
16451,88,3,1013.15
16452,631,2,332.17
16453,531,2,251.71
16454,45,4,30.95
16455,64,11,3995.57
16456,99,13,6000.94
16457,218,1,208.36
16458,3,30,5690.89
16459,730,1,71.79
16460,28,3,811.23
16461,178,3,1545.83
16462,74,3,136.0
16463,21,4,1422.4
16464,20,3,1298.66
16465,421,2,746.24
16466,34,15,3767.09
16467,509,7,2869.16
16468,74,3,787.52
16469,24,5,803.9
16470,52,11,2416.85
16471,275,4,1189.98
16472,434,2,789.6
16473,165,4,470.83
16474,7,7,1810.65
16475,88,4,544.3
16476,432,1,350.35
16477,64,11,4094.37
16478,25,3,331.0
16479,10,2,300.83
16480,76,1,769.29
16481,682,1,453.38
16482,16,1,220.62
16483,192,1,139.35
16484,174,2,404.3
16485,77,5,2287.19
16486,538,1,134.36
16487,577,2,209.4
16488,33,3,498.8
16489,380,2,303.7
16490,436,1,205.41
16491,47,2,1533.16
16492,541,1,385.56
16493,80,7,2132.09
16494,297,1,826.53
16495,3,3,648.26
16496,9,6,2330.77
16497,50,23,6695.28
16498,161,2,100.97
16499,360,8,2578.34
16500,5,9,843.91
16501,383,1,1191.23
16502,620,2,258.55
16503,107,11,3614.34
16504,25,1,465.88
16505,32,1,777.6
16506,20,2,90.3
16507,572,1,142.71
16508,630,1,240.95
16509,297,1,363.7
16510,372,6,1777.5
16511,22,6,1760.49
16513,5,4,874.59
16515,52,10,3179.06
16516,30,1,101.7
16517,277,1,162.7
16518,61,4,959.37
16519,25,4,439.06
16520,186,6,2148.38
16521,415,3,1140.11
16522,436,2,433.36
16523,2,28,11916.33
16524,446,2,306.19
16525,2,48,24151.3
16526,172,2,717.21
16527,81,2,1232.94
16528,4,1,244.41
16529,190,4,1986.8
16530,668,1,48.35
16531,22,11,2298.33
16532,18,5,8756.64
16533,19,3,1082.81
16534,642,1,635.9
16535,5,3,972.04
16536,110,1,548.12
16537,641,1,23.35
16538,541,3,395.07
16539,3,10,3289.66
16540,414,1,205.75
16541,735,1,424.03
16542,54,2,257.32
16543,592,1,292.21
16544,520,4,376.7
16545,165,2,689.82
16546,291,5,5307.07
16547,546,1,104.26
16548,599,1,30.15
16549,10,34,12781.8
16550,109,18,8813.58
16551,96,7,2237.12
16552,243,2,379.73
16553,163,33,16584.01
16554,42,8,2841.72
16555,35,6,1915.68
16556,67,17,8012.58
16557,24,2,281.85
16558,1,38,13304.11
16559,397,1,175.0
16560,27,8,3048.38
16561,6,2,511.12
16562,477,1,223.86
16563,54,6,4412.56
16564,569,1,87.8
16565,364,4,773.05
16566,15,5,614.66
16567,194,2,865.6
16568,428,2,1020.9
16569,3,5,1455.23
16570,15,20,7434.31
16571,27,10,4248.74
16572,127,3,1009.6
16573,85,2,663.61
16574,71,3,1301.78
16576,420,2,540.87
16577,667,1,380.0
16578,626,1,156.6
16579,426,1,295.05
16581,183,1,105.84
16582,113,1,313.62
16583,374,2,297.95
16584,80,5,3156.17
16585,594,2,341.59
16586,249,3,1462.78
16587,232,1,225.15
16588,386,4,1361.28
16589,71,4,612.36
16590,401,2,605.9
16591,69,1,213.5
16592,4,28,7807.91
16593,51,8,1071.14
16594,75,1,181.09
16595,61,5,1757.75
16596,16,4,458.98
16597,4,1,90.04
16598,286,1,145.05
16599,386,1,172.8
16600,4,13,2153.41
16601,41,3,677.0
16602,36,2,763.33
16603,75,2,482.47
16604,563,2,432.45
16605,724,1,60.48
16606,404,2,357.66
16607,18,25,5706.87
16608,454,2,1286.62
16609,15,7,5493.46
16610,219,1,75.66
16611,186,6,1785.13
16612,33,9,3245.43
16613,70,1,618.59
16614,183,3,1179.79
16615,626,1,291.5
16616,15,2,500.42
16617,236,1,151.85
16618,31,5,2647.59
16619,264,4,1938.33
16620,4,6,1758.93
16621,52,4,813.48
16622,544,1,225.4
16623,246,4,1015.24
16624,81,2,810.57
16625,275,5,1654.03
16626,1,17,4413.1
16627,79,1,322.8
16628,30,7,2318.1
16629,74,2,408.63
16630,407,1,106.8
16631,482,7,1892.52
16632,486,2,406.4
16633,17,6,2883.1
16634,223,6,1649.81
16635,407,1,473.0
16636,438,4,3802.04
16637,32,4,1154.47
16638,23,15,2380.13
16639,31,4,1747.98
16640,398,1,179.4
16641,106,2,554.5
16642,5,3,1077.45
16643,246,2,923.11
16644,178,2,833.78
16645,736,1,160.39
16646,449,1,678.8
16647,170,4,541.9
16648,43,3,672.8
16649,520,1,306.58
16650,72,7,1916.11
16651,587,1,136.2
16652,59,16,17550.39
16653,16,2,1212.66
16654,141,8,1484.07
16655,18,13,6423.26
16656,22,30,16833.17
16657,10,4,874.43
16658,368,6,690.83
16659,189,1,39.12
16660,16,7,1879.55
16661,540,4,932.76
16662,394,1,151.05
16663,729,1,165.0
16664,569,1,109.2
16665,362,1,135.4
16666,19,2,217.71
16667,68,2,567.18
16668,15,13,862.42
16669,24,3,1348.88
16670,17,20,8030.15
16671,28,3,1692.27
16672,2,20,8134.94
16673,679,1,171.13
16674,55,2,304.24
16675,442,2,608.86
16676,34,6,2361.9
16677,411,2,880.62
16678,3,12,3109.99
16679,366,3,663.31
16680,43,3,821.45
16681,73,7,1921.84
16682,5,5,1028.0
16683,534,1,320.25
16684,4,55,147142.77
16685,61,2,324.24
16686,47,16,4881.07
16687,391,1,157.63
16688,1,4,1260.86
16689,76,2,422.6
16690,72,4,353.03
16691,418,2,178.83
16692,256,4,1914.7
16693,69,5,1179.48
16694,723,1,98.3
16695,562,2,191.9
16696,135,4,657.9
16697,241,1,112.75
16698,227,2,1998.0
16699,380,7,994.6
16700,9,25,8830.77
16701,9,26,9916.73
16702,415,4,1110.83
16704,618,2,664.16
16705,1,42,43515.05
16706,37,3,531.35
16707,400,4,533.41
16708,46,1,656.63
16709,85,14,9056.01
16710,19,22,5921.35
16711,3,9,2868.48
16712,9,13,4232.87
16713,19,32,14115.56
16714,219,4,1497.33
16715,78,2,625.52
16716,267,3,2149.68
16717,24,14,6663.68
16718,369,5,3006.08
16719,15,14,3513.62
16720,26,3,758.74
16721,262,1,292.47
16722,17,22,8189.56
16723,91,4,1231.36
16724,405,1,147.35
16725,302,14,1688.26
16726,26,7,2063.88
16727,364,4,1377.77
16728,46,4,1048.28
16729,38,21,7205.33
16730,52,3,743.11
16731,648,1,170.3
16732,32,4,4387.64
16733,530,1,259.68
16734,52,3,646.76
16735,79,14,6217.41
16736,506,5,2956.56
16737,53,2,835.2
16738,298,1,3.75
16739,177,2,786.43
16740,395,1,226.91
16741,625,1,173.06
16742,47,14,2799.87
16743,29,14,4212.15
16744,11,7,1291.91
16745,87,17,7180.7
16746,5,42,18046.75
16747,38,2,836.06
16748,18,14,3637.33
16749,591,2,4157.88
16750,45,5,623.93
16751,31,1,1764.72
16752,373,1,207.5
16753,58,1,223.92
16754,372,29,65500.07
16755,114,7,2864.68
16756,215,7,1312.37
16757,319,2,270.48
16758,65,1,369.34
16759,8,3,789.79
16760,430,1,228.0
16761,97,1,316.62
16762,20,3,1207.24
16763,199,2,964.7
16764,4,13,2790.95
16765,294,2,454.75
16766,273,2,1145.6
16767,31,15,8056.76
16768,48,9,1698.57
16769,260,4,1117.05
16770,58,9,1778.93
16771,33,10,3949.6
16772,423,3,3698.05
16773,57,3,421.24
16774,68,8,1567.48
16775,10,16,2820.84
16776,60,2,592.51
16777,80,5,1292.18
16778,74,2,245.94
16779,2,53,32809.03
16780,100,3,596.4
16781,372,2,623.0
16782,10,38,9636.12
16783,437,1,391.95
16784,20,5,892.33
16785,410,1,533.78
16786,394,1,51.84
16787,398,4,1017.53
16788,123,5,1928.93
16789,8,1,80.8
16790,4,6,1545.62
16791,29,15,3957.63
16792,282,5,623.46
16793,57,1,243.84
16794,1,15,2052.7
16795,365,3,2062.41
16796,89,1,305.62
16797,393,5,1802.02
16798,554,3,841.16
16799,432,2,452.78
16800,11,1,1162.65
16801,163,4,1594.23
16802,679,2,582.61
16803,65,1,332.3
16804,23,3,536.99
16805,174,5,1091.34
16806,103,4,762.16
16807,143,6,2123.88
16808,99,2,288.42
16809,23,9,1727.43
16810,192,2,842.04
16811,5,2,547.07
16812,361,4,2392.0
16813,8,10,1652.18
16814,14,36,11924.85
16815,454,2,406.02
16816,103,4,417.06
16817,3,13,2560.7
16818,11,11,3349.57
16819,465,2,182.59
16820,96,1,497.61
16821,382,1,113.35
16822,686,1,181.39
16823,227,7,2243.09
16824,16,3,686.24
16825,39,5,1826.89
16826,51,1,341.7
16827,393,5,392.13
16828,93,2,128.5
16829,157,2,513.32
16830,39,4,1207.5
16831,565,1,91.8
16832,184,5,417.61
16833,1,6,2409.04
16834,228,2,898.96
16835,128,6,1456.66
16836,40,4,782.37
16837,31,11,3170.98
16838,197,4,1159.61
16839,9,44,21758.25
16840,603,2,139.85
16841,37,12,4006.06
16842,101,3,1264.19
16843,43,35,19571.43
16844,563,2,614.34
16845,618,1,253.88
16846,50,3,842.41
16847,43,2,614.89
16848,53,4,1411.62
16849,187,1,124.57
16850,334,1,332.41
16851,4,3,342.45
16852,10,2,144.91
16854,417,2,1408.96
16855,24,2,328.4
16856,15,3,358.49
16857,443,1,352.8
16858,369,10,4292.59
16859,145,7,1932.41
16860,453,3,1610.62
16861,60,5,946.59
16862,547,4,662.33
16863,31,3,834.27
16864,434,2,409.25
16865,402,1,130.95
16866,141,3,207.74
16867,690,1,76.74
16868,394,3,384.56
16869,23,4,817.12
16870,469,1,450.16
16871,22,6,2812.34
16872,77,6,1213.13
16873,5,12,14617.39
16874,379,1,209.89
16875,67,11,4234.53
16876,404,1,136.01
16877,12,6,846.62
16878,84,1,13.3
16880,31,8,1813.21
16881,67,1,432.0
16882,67,3,705.12
16883,187,19,2246.06
16884,38,4,1070.97
16885,15,4,684.6
16886,456,1,134.0
16887,35,3,658.17
16888,401,3,434.2
16889,195,6,2526.65
16890,477,3,285.41
16891,2,11,1727.94
16892,1,7,754.75
16893,367,2,249.89
16894,502,3,1306.96
16895,65,5,1102.9
16896,555,1,103.95
16897,299,2,289.78
16898,26,5,885.21
16899,8,8,1695.77
16900,17,3,887.11
16901,729,1,204.26
16902,116,1,1706.88
16903,29,3,1041.75
16904,4,21,4675.36
16905,5,17,4706.77
16906,82,7,1410.92
16907,29,9,1470.89
16908,722,1,252.59
16909,72,1,379.14
16910,4,8,1508.96
16911,636,2,255.25
16912,29,15,4460.51
16913,290,3,423.91
16914,36,1,183.76
16915,9,11,1543.18
16916,24,4,902.02
16917,277,2,1851.88
16918,50,16,3206.54
16919,156,24,4909.66
16920,411,1,355.45
16921,61,3,409.21
16922,573,1,611.08
16923,12,32,13157.13
16924,21,3,829.89
16925,540,1,125.65
16926,371,5,1169.61
16927,116,3,543.05
16928,80,29,3897.53
16929,4,7,1295.39
16930,26,3,378.89
16931,5,23,5032.22
16932,53,3,412.55
16933,1,9,3099.3
16934,55,6,2083.14
16935,382,3,530.86
16936,26,2,548.29
16937,499,1,196.25
16938,9,9,6995.36
16939,489,3,433.85
16940,52,8,6427.66
16941,612,1,33.0
16942,13,9,1904.99
16943,212,5,1299.49
16944,610,1,101.36
16945,22,33,8548.16
16946,383,5,1222.04
16947,236,5,955.21
16948,139,7,868.77
16949,4,6,1286.27
16950,57,10,3541.77
16951,135,3,1277.75
16952,109,5,795.83
16953,30,1,20.8
16954,1,20,6081.88
16955,185,6,1120.31
16956,18,1,308.74
16957,239,2,416.64
16958,435,1,778.49
16959,87,1,117.35
16960,39,8,1990.88
16961,116,3,794.56
16962,410,1,251.04
16963,187,1,110.55
16964,733,2,207.85
16965,227,1,201.19
16966,8,7,2154.97
16967,189,1,319.02
16968,4,2,439.43
16969,39,3,650.41
16970,626,1,71.4
16971,38,1,357.21
16972,383,2,749.0
16973,386,1,127.0
16974,523,2,365.5
16975,423,3,926.12
16976,267,1,251.52
16977,395,4,496.0
16978,78,3,768.88
16979,4,9,2859.74
16980,255,3,1422.83
16982,61,1,384.06
16983,13,11,3490.53
16984,88,9,10350.53
16985,17,23,10923.16
16986,30,11,4888.75
16987,3,11,2521.4
16988,5,2,382.67
16989,7,6,1133.25
16990,219,2,344.0
16991,421,1,1041.21
16992,11,13,5476.5
16993,464,2,1950.95
16996,30,9,2123.61
16997,288,3,702.0
16998,150,5,402.0
16999,23,2,484.82
17000,396,2,406.3
17001,1,19,6640.8
17002,86,7,2571.55
17003,402,4,828.21
17004,46,4,2324.36
17005,471,2,622.36
17006,5,8,1635.27
17007,51,7,1120.1
17008,429,1,81.36
17009,551,1,242.06
17010,18,1,195.36
17011,30,3,671.7
17012,725,1,360.61
17014,8,3,583.43
17015,29,3,1838.61
17016,577,1,552.4
17017,3,29,12576.99
17018,41,6,2287.7
17019,11,11,3602.29
17020,542,2,935.62
17021,442,6,1182.22
17022,31,2,260.0
17023,417,3,800.18
17024,45,3,95.85
17025,61,5,1349.67
17026,185,3,175.83
17027,79,9,1310.63
17028,581,3,1593.83
17029,111,7,2137.3
17030,64,1,146.87
17031,12,6,2773.85
17032,548,8,2984.32
17033,86,4,1332.79
17034,16,5,1276.42
17035,246,4,613.59
17036,383,1,176.9
17037,88,1,1267.32
17038,30,2,743.17
17039,604,1,1954.99
17040,138,2,463.25
17041,27,6,1655.2
17042,3,5,1036.58
17043,32,8,2593.65
17044,25,12,11962.3
17045,113,5,827.68
17046,157,5,1906.07
17047,85,6,2289.23
17048,118,7,2071.68
17049,3,19,9942.53
17050,96,11,4648.59
17051,194,4,706.49
17052,28,1,399.09
17053,131,1,498.48
17054,28,5,1356.33
17055,446,1,232.85
17056,738,1,128.6
17057,596,1,294.74
17058,82,3,1179.89
17059,30,9,4864.57
17060,266,1,234.24
17061,74,11,5232.23
17062,314,6,889.75
17063,21,13,3638.53
17064,59,3,855.45
17065,638,2,194.7
17066,726,1,228.34
17067,725,3,454.54
17068,12,47,8987.68
17069,28,14,5517.23
17070,114,2,437.42
17071,28,13,3793.71
17072,625,1,273.35
17073,18,4,1446.09
17074,563,1,203.05
17075,18,10,2236.63
17076,36,6,1242.75
17077,578,1,306.0
17078,36,2,378.2
17079,78,1,118.8
17080,22,7,957.53
17081,25,6,949.39
17082,33,6,4732.03
17083,109,9,4049.79
17084,35,3,5001.21
17085,123,28,7847.67
17086,7,6,2050.08
17087,738,1,221.53
17088,28,4,1991.01
17089,386,1,128.45
17090,4,13,3080.18
17091,3,19,7495.75
17092,50,11,5511.41
17093,593,1,235.88
17094,322,2,402.2
17095,23,7,2572.25
17096,15,11,3697.93
17097,2,9,1143.36
17098,382,3,591.07
17099,533,1,582.17
17100,18,2,971.74
17101,10,7,2507.05
17102,262,1,25.5
17103,722,1,424.3
17104,424,1,474.03
17105,159,2,665.78
17106,389,1,481.58
17107,33,10,16052.72
17108,664,1,174.95
17109,29,8,1291.71
17110,165,3,499.9
17111,47,2,459.58
17112,503,1,197.57
17113,574,6,2305.59
17114,6,8,801.12
17115,8,7,2761.49
17116,648,1,389.78
17117,288,1,116.2
17118,318,1,157.02
17119,3,2,606.91
17120,233,1,307.46
17121,403,1,314.74
17122,119,4,570.5
17123,162,3,977.17
17124,185,1,294.24
17125,50,1,230.5
17126,152,9,2016.43
17127,429,5,1155.03
17128,335,1,157.09
17129,520,1,31.85
17131,5,5,2463.17
17132,452,2,1220.91
17133,16,12,14622.33
17134,107,3,625.3
17135,16,10,1722.18
17136,662,1,231.68
17137,416,6,1099.81
17138,276,7,4417.27
17139,16,25,19566.76
17140,247,1,454.12
17141,418,4,727.58
17142,239,4,1275.25
17143,417,2,880.97
17144,1,2,984.57
17145,513,4,3120.91
17146,106,13,5852.64
17147,23,9,3199.95
17148,52,1,124.88
17149,451,1,143.1
17150,377,6,1357.95
17151,735,1,231.9
17152,195,4,2016.5
17153,24,1,213.78
17154,75,1,329.34
17155,18,7,892.46
17156,492,1,591.87
17157,8,19,5151.9
17158,32,5,1980.0
17159,22,5,2099.59
17160,31,17,10209.16
17161,444,1,856.01
17162,29,10,1715.46
17163,22,4,699.78
17164,33,7,2467.35
17165,284,6,1794.32
17166,39,2,206.34
17167,380,3,867.11
17168,499,1,400.2
17169,58,3,1156.73
17170,374,2,178.68
17171,289,2,384.59
17172,79,3,956.57
17173,5,8,3766.6
17174,218,1,59.9
17175,44,4,1443.69
17176,202,3,902.32
17177,505,1,119.5
17178,731,1,432.96
17179,178,6,1507.26
17180,56,11,2236.77
17181,57,3,309.85
17182,423,2,321.3
17183,8,6,3347.31
17184,569,2,198.41
17185,592,3,229.46
17186,47,2,144.0
17187,227,2,467.71
17188,11,13,4592.93
17189,106,5,953.63
17190,59,7,1726.57
17191,28,15,4310.34
17192,536,1,75.28
17193,36,9,2310.04
17194,274,3,812.5
17195,655,1,562.98
17196,428,1,327.75
17197,30,1,1013.01
17198,24,3,692.22
17199,582,1,135.04
17200,387,4,356.71
17201,54,4,1143.1
17202,421,1,160.65
17203,36,10,5564.09
17204,175,9,5504.69
17205,54,3,999.35
17206,53,1,204.24
17207,652,1,292.62
17208,396,1,111.15
17209,649,3,595.7
17210,393,1,251.72
17211,27,13,3773.35
17212,253,3,794.41
17213,40,13,4869.4
17214,60,6,1059.12
17215,464,1,186.15
17216,554,1,63.6
17217,234,2,210.1
17218,4,18,3891.39
17219,32,2,259.13
17220,24,21,4457.31
17221,7,5,976.62
17222,65,6,1579.51
17223,310,3,558.04
17224,501,1,100.86
17225,582,1,131.15
17226,309,3,895.47
17227,19,12,1878.93
17228,16,13,2820.03
17229,96,2,318.76
17230,264,18,9388.49
17231,12,25,7064.8
17232,3,2,417.77
17233,35,3,560.86
17234,183,1,149.89
17235,25,8,1562.98
17236,13,12,1929.26
17237,11,4,994.13
17238,3,32,7331.67
17239,313,4,1189.45
17240,596,1,130.6
17241,385,12,2736.64
17242,108,5,2889.28
17243,1,69,20203.58
17244,53,5,1826.04
17245,205,2,371.63
17246,547,2,38.92
17247,15,1,280.09
17248,120,2,500.54
17249,429,1,68.03
17250,4,2,381.97
17251,363,3,798.98
17252,117,2,348.91
17253,18,1,178.26
17254,5,3,469.48
17255,41,4,781.7
17256,107,5,498.93
17257,436,2,189.78
17258,397,2,417.3
17259,148,6,1452.39
17260,411,1,120.95
17261,510,1,221.59
17262,52,11,2488.76
17263,208,1,63.44
17264,424,1,268.28
17265,139,2,550.01
17266,2,5,501.72
17267,127,2,317.2
17268,108,11,1733.89
